timestamp (AEST),ax,ay,az,gx,gy,gz
2025-10-11 16:15:05.728,269,966,161,-10131,366,1159
2025-10-11 16:15:05.729,265,946,165,-12817,1098,1037
2025-10-11 16:15:05.776,277,886,192,-4760,1770,915
2025-10-11 16:15:05.777,283,927,185,4821,2258,1220
2025-10-11 16:15:05.777,284,1020,177,-9277,5310,488
2025-10-11 16:15:05.824,290,964,195,-17456,7080,732
2025-10-11 16:15:05.825,294,914,209,-11230,7995,2502
2025-10-11 16:15:05.873,294,970,208,-6225,7751,2868
2025-10-11 16:15:05.874,292,1067,187,-17578,9582,1525
2025-10-11 16:15:05.922,289,1109,182,22385,12817,-1159
2025-10-11 16:15:05.922,291,1085,205,-1236,14953,-2990
2025-10-11 16:15:05.923,280,1021,232,-14236,15319,-2929
2025-10-11 16:15:05.972,294,1002,274,-17288,16601,-3356
2025-10-11 16:15:05.972,328,1105,286,12298,25268,-5859
2025-10-11 16:15:06.020,244,913,356,-12909,31311,-11901
2025-10-11 16:15:06.021,289,778,476,-12421,26672,-3784
2025-10-11 16:15:06.022,333,794,497,457,31982,4394
2025-10-11 16:15:06.117,300,974,418,-7355,-16953,3112
2025-10-11 16:15:06.118,197,1064,407,24184,-656,-1586
2025-10-11 16:15:06.119,171,987,541,-16831,-2060,-8178
2025-10-11 16:15:06.120,180,865,633,13121,-17380,-16357
2025-10-11 16:15:06.166,177,695,675,-8669,-30502,-24414
2025-10-11 16:15:06.167,178,551,679,-15443,30090,-21911
2025-10-11 16:15:06.168,167,487,714,-15993,-20248,-4577
2025-10-11 16:15:06.215,116,347,789,-26796,-13290,-3479
2025-10-11 16:15:06.216,116,217,815,22444,-15427,-7934
2025-10-11 16:15:06.271,72,131,837,2546,-20981,-10803
2025-10-11 16:15:06.271,38,-131,846,7795,-30014,-10742
2025-10-11 16:15:06.271,22,-419,858,-11720,31372,-4821
2025-10-11 16:15:06.314,17,-554,937,-3709,28320,2746
2025-10-11 16:15:06.314,40,-530,953,-8454,25146,2746
2025-10-11 16:15:06.361,8,-382,933,18341,22583,-1525
2025-10-11 16:15:06.363,0,-258,926,-2350,17578,-5310
2025-10-11 16:15:06.364,-2,-416,915,-11261,14343,-2868
2025-10-11 16:15:06.409,5,-689,936,22918,11108,1892
2025-10-11 16:15:06.410,-2,-748,915,6149,10620,5004
2025-10-11 16:15:06.458,5,-664,899,-23071,11779,7934
2025-10-11 16:15:06.458,-6,-598,884,-6164,12634,9033
2025-10-11 16:15:06.459,-12,-570,886,2624,11352,9033
2025-10-11 16:15:06.508,-14,-563,874,12634,8850,9277
2025-10-11 16:15:06.508,-24,-532,880,15625,5432,9277
2025-10-11 16:15:06.608,-21,-531,891,17333,1770,7202
2025-10-11 16:15:06.608,-10,-507,886,18920,1403,8117
2025-10-11 16:15:06.608,-13,-492,900,16967,3479,7324
2025-10-11 16:15:06.608,-25,-446,900,7080,1770,3417
2025-10-11 16:15:06.654,-28,-482,905,-1586,0,1464
2025-10-11 16:15:06.654,-20,-522,891,610,-732,305
2025-10-11 16:15:06.656,-16,-524,876,7690,793,1708
2025-10-11 16:15:06.702,-33,-528,879,17578,1647,1953
2025-10-11 16:15:06.703,-32,-506,880,26550,1220,2319
2025-10-11 16:15:06.703,-28,-457,880,27404,427,1586
2025-10-11 16:15:06.750,-19,-448,887,22949,305,488
2025-10-11 16:15:06.751,-25,-440,890,19287,-183,-427
2025-10-11 16:15:06.799,-32,-446,896,16174,-2075,-1892
2025-10-11 16:15:06.800,-29,-453,906,16601,-3662,-2441
2025-10-11 16:15:06.800,-14,-450,912,18493,-3479,-1953
2025-10-11 16:15:06.869,-14,-444,918,20141,-1525,-1098
2025-10-11 16:15:06.869,-20,-448,937,22949,-732,-488
2025-10-11 16:15:06.897,-22,-421,937,24536,-610,0
